"Sr.No","State","District","Year","Month","Date","Value"
"198","Manipur","Senapati",2009,"June",2009-06-01,"104.9"
"199","Manipur","Churachandpur",2009,"July",2009-07-01,"N.A."
"200","Manipur","Imphal",2009,"July",2009-07-01,"183.1"
"201","Manipur","Senapati",2009,"July",2009-07-01,"192.6"
"202","Manipur","Churachandpur",2009,"August",2009-08-01,"N.A."
"203","Manipur","Imphal",2009,"August",2009-08-01,"203.4"
"204","Manipur","Senapati",2009,"August",2009-08-01,"N.A."
"205","Manipur","Churachandpur",2009,"September",2009-09-01,"N.A."
"206","Manipur","Imphal",2009,"September",2009-09-01,"113.9"
"207","Manipur","Senapati",2009,"September",2009-09-01,"251.9"
"208","Manipur","Churachandpur",2009,"October",2009-10-01,"N.A."
"209","Manipur","Imphal",2009,"October",2009-10-01,"152.1"
"210","Manipur","Senapati",2009,"October",2009-10-01,"31.4"
"211","Manipur","Churachandpur",2009,"November",2009-11-01,"N.A."
"212","Manipur","Imphal",2009,"November",2009-11-01,"5.2"
"213","Manipur","Senapati",2009,"November",2009-11-01,"15"
"214","Manipur","Churachandpur",2009,"December",2009-12-01,"N.A."
"215","Manipur","Imphal",2009,"December",2009-12-01,"0"
"216","Manipur","Senapati",2009,"December",2009-12-01,"N.A."
"217","Manipur","Churachandpur",2010,"January",2010-01-01,"N.A."
"218","Manipur","Imphal",2010,"January",2010-01-01,"7.8"
"219","Manipur","Senapati",2010,"January",2010-01-01,"0"
"220","Manipur","Churachandpur",2010,"February",2010-02-01,"N.A."
"221","Manipur","Imphal",2010,"February",2010-02-01,"7"
"222","Manipur","Senapati",2010,"February",2010-02-01,"N.A."
"223","Manipur","Churachandpur",2010,"March",2010-03-01,"N.A."
"224","Manipur","Imphal",2010,"March",2010-03-01,"98.4"
"225","Manipur","Senapati",2010,"March",2010-03-01,"0"
"226","Manipur","Churachandpur",2010,"April",2010-04-01,"N.A."
"227","Manipur","Imphal",2010,"April",2010-04-01,"248.4"
"228","Manipur","Senapati",2010,"April",2010-04-01,"N.A."
"229","Manipur","Churachandpur",2010,"May",2010-05-01,"N.A."
"230","Manipur","Imphal",2010,"May",2010-05-01,"222.2"
"231","Manipur","Senapati",2010,"May",2010-05-01,"N.A."
"232","Manipur","Churachandpur",2010,"June",2010-06-01,"N.A."
"233","Manipur","Imphal",2010,"June",2010-06-01,"260.2"
"234","Manipur","Senapati",2010,"June",2010-06-01,"N.A."
"235","Manipur","Churachandpur",2010,"July",2010-07-01,"N.A."
"236","Manipur","Imphal",2010,"July",2010-07-01,"300.9"
