"Sr.No","State","District","Year","Month","Date","Value"
"293","Tamil Nadu","TIRUVALLUR",2004,"October",2004-10-01,"226.2"
"294","Tamil Nadu"," Tiruvannamalai",2004,"October",2004-10-01,"233.9"
"295","Tamil Nadu"," Tiruvarur",2004,"October",2004-10-01,"561.5"
"296","Tamil Nadu"," Trichy",2004,"October",2004-10-01,"225.1"
"297","Tamil Nadu"," Tuticorin",2004,"October",2004-10-01,"250.5"
"298","Tamil Nadu"," Vellore",2004,"October",2004-10-01,"136.6"
"299","Tamil Nadu"," Villupuram",2004,"October",2004-10-01,"295.1"
"300","Tamil Nadu"," Virudunagar",2004,"October",2004-10-01,"156.4"
"301","Tamil Nadu","Chennai",2004,"November",2004-11-01,"257.7"
"302","Tamil Nadu"," Coimbatore",2004,"November",2004-11-01,"106.3"
"303","Tamil Nadu"," Cuddalore",2004,"November",2004-11-01,"389.1"
"304","Tamil Nadu"," Dharmapuri",2004,"November",2004-11-01,"71.1"
"305","Tamil Nadu"," Dindigul",2004,"November",2004-11-01,"174.3"
"306","Tamil Nadu"," Erode",2004,"November",2004-11-01,"83.7"
"307","Tamil Nadu"," Kanchipuram",2004,"November",2004-11-01,"195"
"308","Tamil Nadu"," Kanyakumari",2004,"November",2004-11-01,"97.5"
"309","Tamil Nadu"," Karur",2004,"November",2004-11-01,"79.6"
"310","Tamil Nadu"," Krishnagiri",2004,"November",2004-11-01,"N.A."
"311","Tamil Nadu","Madurai",2004,"November",2004-11-01,"116.5"
"312","Tamil Nadu"," Nagapatinam",2004,"November",2004-11-01,"378.5"
"313","Tamil Nadu"," Namakkal",2004,"November",2004-11-01,"48.2"
"314","Tamil Nadu"," Nilgiri",2004,"November",2004-11-01,"236.5"
"315","Tamil Nadu"," Perambulur",2004,"November",2004-11-01,"117.8"
"316","Tamil Nadu"," Pudukottai",2004,"November",2004-11-01,"189.4"
"317","Tamil Nadu"," Ramanathapuram",2004,"November",2004-11-01,"250.4"
"318","Tamil Nadu"," Salem",2004,"November",2004-11-01,"82.4"
"319","Tamil Nadu"," Sivaganga",2004,"November",2004-11-01,"182.5"
"320","Tamil Nadu"," Thanjavur",2004,"November",2004-11-01,"223.7"
"321","Tamil Nadu"," Theni",2004,"November",2004-11-01,"142.7"
